ID,GASTO
L4Z49L90,1
90LLLOFAFALO,
LZLOZ894FA,
L490VFA00,1
LFA0LL4LOZ,1
L9FAZ8V0LO,
LLOFA808L4,1
9000L498,
L4VZ448Z,1
FA040980FA,
L48LOLFA9L,1
L9ZLO040L,1
90LZ4LZ0,
FA0FA8FA0VZ,
LFA4LO8LOVL,1
FA0LO94FA4Z,
L90L0FALO9,1
L900094Z,
LO0ZV40VFA,
L8L0LLOVL,1
LV0V00FAFA,1
LLO00LO8FALO,1
L04LOZ098,1
FA040V8V8,
L9LO00L8FA,1
L440LVFA0,1
L404008LO,1
LFALVV0FAFA,
Z00VZ84FA,
V04FA0ZMV,
LVL490FA8,1
L49FALO88FA,
LLO4FA4Z94,
LV8L49Z0,
L9ZLFA0ZZ,
L48V04V8,1
FA0ZLOLLO0L,
LFAFA94L4V,1
LO0LO0V4,1
L4LVZVLOZ,1
LZLO80VLO0,
LVFAZ44,
LVFA0LOZ88,1
LLO8LO988V,1
LVL490FA8,1
LV8Z9V8L,1
FA0ZFAFA48Z,
LZ90L088,1
LLOLFAFA09Z,1
LZLOFA8FA48,1
L8ZL0V,
900V9LFAL,
L4ZFAL0V8,1
FA048984L,
90LZ80FA4,
L4Z00VL8,1
LVLOZZ809,1
FA0ZLL90FA,
LLO980LO0LO,1
LVL0FAZZFA,1
8L00LO04,1
90L48LOZ0,
L9LFAZ8LZ,
L490VFA00,1
900FALL09,
FA04VLLO0FA,
LVZ4LOZZL,1
ZZ80FAZ9FA,1
9000L909,
LFAL0V04V,
L9ZL98L4,
LLO0Z98LO0,1
V909L88,
L9ZL44LO8,
900L0FAVL,
90004L,
90004L,
LZ880LLO4,
L84Z0LLFA,1
FA0ZZL9LL,
84VLOV8Z,
FA0ZLO9Z80,
L8L9V89FA,1
LO0LO00VLOV,
900ZZFAFA9,
LVV048LLO,1
L800FAFA40,
L90844,
LZFA4Z890,1
L9V94FA90,1
L0VZVZV8,
LV9Z9FA84,
LLOZ0400LO,
LO0ZV40VFA,
LZZ40L9FA,
L9LOV8V8LO,1
FA0ZLO9Z80,
LVL4088LO,
ZZVLOFALO0L,1
L84Z0LLFA,1
L08Z8LVV,1
LVFAFAFALV8,1
L084LO809,1
L8Z0900L,1
L48ZL90V,1
L80FA0VFA9,1
FA0LOVVFA40,
LV9LZLFAL,1
LLL4Z904,
LLVFAFALOL4,1
LLOVFA044Z,1
LLOV00LLOZ,1
LZ0L89VZ,1
LLOZZMFA04,1
LO0L00LZ0,1
LZZV989L,1
LLOL9ZL04,
L9VFAFA9V0,
LVFA408,
L8VZL0L9,1
V0LLO89LO0,1
L4FA0ZM00,1
LZMLOV9L0,1
FA04Z4VLOFA,
L84L98FA4,1
L48Z0808,1
LLO0LOV400,1
9000LOV,
80L80LO0FA,
L8090Z0L,1
L84L008Z,1
ZVZ4440LO,
L49LO9FAFA4,1
L4ZVLOVLOV,1
LVZL0908,1
L04LOZ098,1
LVVLOZFALOL,1
LLOZLL8ZFA,1
LLO9LVFA0FA,
L9FA00040,
LZZ804LOL,1
LVZLZLO40,1
8004Z9LZ,1
L408FAFA9Z,1
L8LO400Z9,1
L409FALLO4,
L880LO840,1
L0L8090Z,1
L0LO004LO0,1
LVV44000,1
LLO8LOLZZZ,1
L80ZFA9FAV,1
LLOVZ0LOFA4,1
L9LOVZZ8FA,1
80044LO08,1
LLOFAFA0V,1
VL440VV,1
90LL0FA00,
FA0Z900LO4,
LLOLZFA9LOL,1
L8LOL0V9L,1
LV4FA80VL,
900940FALO,
LLO9089VL,
L9Z00LFAZ,
LZLLO0ZM4,1
FA0LOZ0FALL,
FA04LOL40Z,
L8FA8FA4VL,1
LLOV048FA9,1
9009LOZLOL,
LVL4Z0VL,
L880LFA40,1
L9FAL8LV9,1
L4LO0ZZFAV,
LLOVV0ZLZ,
L88LO0FA0FA,1
Z0FA090FA4,
V04FA0ZMV,
L84L008Z,1
LVFA408,
FA04L000FA,
FA0Z0LOFALZ,
LO0ZFA0LOVV,
LV900800,1
LV804VZ0,1
L40ZM4LZ,1
80LLO9,1
LLOLFA0008,1
LVVLOL9FAZ,1
FA0FA900ZL,
LV8Z9V8L,1
FA0ZLOZZ9V,
LV0LZVL9,1
FA0FA8FA0VZ,
LLO8VL0LOV,1
L4LOFA9VLLO,
L4L0VFAZ4,1
FA0Z49Z0L,
LVZFA4FAL0,1
L84ZV9FA0,1
L9ZLO040L,1
FA0L8L90Z,
LO0LO0V4,1
LVLO0ZLOZ4,1
80080V,
L8Z0LOVV0,
FA040VLOFA4,
LLOZLZLO9V,
LLOVZ8Z4Z,1
L4900LV0,1
L8804FA0FA,
L49V4LO44,1
L44ZZ0LO9,
LL8FAVV8FA,1
L4LO0400Z,1
9004ZZMZ,
FA0Z84084,
LZLO04LO,1
LLOFAZFA40Z,1
L008LLVLO,1
900V8LO08,
L9FA8V0L0,1
L9FAFA09ZL,
FA0LOL0VLO4,
V0FA98FA49,
LV8FA8VZ8,1
L94V40LO0,1
Z0ZMZ0FAFA,1
L0Z88L9LO,1
L8LFAFA0Z0,
LZML0V80,1
L09FA0LOZFA,1
80L9FA004,
LVLO84L,1
L90FA4LO9FA,1
FA0Z909LOFA,
L84FA00V0,1
LLOZZMFA04,1
L40VV0FA0,1
904V90Z,1
FA0V0088L,
LFA0404Z0,1
LZ80V98L,1
900V4880,
LVZVLOVLV,1
LLO8FALOFA0,1
LO08ZFA80FA,
90L4L89V,
LZ89FA4VFA,1
L49FALO88FA,
L490FAL40,1
L40FAVVZ4,1
L90FA4LO9FA,1
9004040Z,
LZZMZM09,
L90ZMV84,
LO0ZLOFA4ZZ,
L900ZM04,1
LFALOV4ZLO4,
L9LO0L48L,
LZLO80VFA0,1
LZMFAVVFA0,1
FA0Z9ZFAZLO,
LVVFA404LO,1
LZLOZ448FA,
FA0480FALOL,
L4LV0V0FA,1
LLLLLOL00,1
LLO980LO0LO,1
LV0LL000,1
LZLOLFA00L,1
FA0Z4VFA,
LZFA9LZL0,1
LZLOLLO4FA0,1
Z0804049,
L4FAZ40Z9,1
900988V4,
L8LO8V4FA0,1
9FAFA408L,1
LLOLZZ0FA4,1
V089Z090,
800FA4ZMLO,1
L9Z9Z0,
LVZL0FA,1
L8Z0L4VZ,1
LVVFA404LO,1
FA04VV9V0,
LZ0LOFAZFAV,
LZ0LOFAZFAV,
LZZ8LOFALV,1
L80LLOFAV0,1
L8LLOZFA0L,
LZLZL0FAFA,1
LO0L800FA0,1
LZVLOZVV8,1
LZLO9898FA,1
LLO08L4FAFA,1
LV9LO9098,
LV9FA0Z0LO,
LVZ0ZLOFALO,1
Z04FALO448,1
FA048084Z,
V00Z4Z0LO,1
V00Z800L,
LLOLZZ0FA4,1
FA0484L0FA,
L408FAFA9Z,1
ZZVLOFALO9LO,
90LFALOZV0,
L94800V8,
L8ZV89L9,
8004V0V0,
FA0444LZ4,
FA04ZLOL90,
LLOV0LO0LO0,1
V0L80Z8FA,
LLOZ00848,1
LVZFA0LOZ0,1
L84LO88LO8,1
90L4LO4,
L94ZLFA4V,1
LLOZFAZL9L,1
LV009LOFAFA,1
L00LO09LV,1
FA0ZFA4004,
89LO9084,
FA0ZFA4004,
L4LO80ZZV,1
LFA9FAZL89,1
9V4ZZM0,1
L4ZFAVL48,1
900ZLO090,
LV4LOV49Z,
L0VFA9LO9L,1
LZ94V984,1
L49FALO88FA,
V04FALO0FAV,1
LZ94V984,1
FA0400840,
LV4Z0LO9LO,1
LL8LZM4Z,
Z084FA9FA8,1
LZMLZLFAL,1
L4LVLOLVLO,1
LLOV09L,
L4ZFAVL48,1
FA0ZM4090,
LZLLO0ZM4,1
LLO0Z900V,1
L4L0Z49V,1
LLO84FA00Z,1
FA0FA9LO9LO0,
L9ZMFAZ80,1
L8FAFAFA0LFA,1
LL9Z9VFA0,1
LVZM4980,
L80LZVVV,
LLO888ZZV,1
L9LO40L48,
LV900800,1
LZ08FAFA44,1
L8880VLL,
L8VZ98V4,1
L4LOZ0L89,
LZ9LOV00L,1
LVLOL0VLOFA,1
L8089V0Z,1
FA04Z04VV,
L9LVLOZ0Z,1
L88LOLFA89,1
L8Z0900L,1
LO88VV,1
LV4ZV0Z0,1
LLLOFAZFA08,1
LLOLZZ0FA4,1
LZVLOZVV8,1
V0Z8LO94,1
LVLFAL000,1
L880LO840,1
LLOVV0494,1
FA04FA0LOL0,
LZ9V4FA94,1
LZ09Z4ZFA,
LZ800LOL0,1
L000FA00Z,1
8004Z090,
LV08VL,
900FA4009,
80LFA4LOLLO,1
90V00VZ,1
LVZLO9VLO0,1
LV4LOV49Z,
L988LOL0LO,1
FA0LOFA09,
LZ00409FA,
L4L0FAFA0L,1
LVVLOZFALOL,1
80009L8FA,
L489ZLO40,
8000LFAFAFA,1
L8VLO8ZLOFA,
V848VLL,1
LO0LOZZ89Z,1
LV4ZV0Z0,1
L08894LZ,1
ZZLO04VFA8,
LVL88880,
904V90Z,1
LVV048LLO,1
L8LO09FA,1
9000V04FA,
L88LOLFA89,1
LFALO0089LO,
L904ZZL9,1
LVFAFA8Z00,
LLV49ZMZ,
LL00V0Z0,
L9L009FA0,
L900890LO,
LV9V9L9V,1
LZFA9LZL0,1
FA04LOL40Z,
LZFAZFAZZ8,1
LFA4084V9,1
L008VZ9FA,
L84040L0,1
LL49LZLFA,1
LVLO0L094,
9000LOV,
8004V0V0,
LO04V80Z0,1
LFAZM90LFA,
L9LOV8V8LO,1
LZ40LO909,1
L49FALO88FA,
LZFAVFA09FA,1
ZVLOZLOZ90,1
8040984,1
LVLFAL094,
Z080ZZ0LO,
FA0Z98008,
L84FAZ89LO,1
9V4ZZM0,1
LZ84944Z,
LVV089LFA,1
LLL08LO04,1
L9FAFA09ZL,
9009LO9,
FA04Z8L80,
FA0LVFAVLOFA,
900FA0000,
LV49FA0ZV,
80080V,
LV08VL,
V04V0LOFA8,1
LL9808LO4,1
L00V90LV,1
Z009L8LOZ,1
LZ9VFAFAFALO,
L9LOVZZ8FA,1
LLO8VZL4FA,1
LZ00ZM0Z,1
LLZ0FALO94,1
L0LO0FAZZ0,1
LZZZLO0,1
LZZ8LOFALV,1
LVZV0V0Z,1
FA0ZLO0LOL4,
L9FAL0L04,1
LFA94LOVLL,1
FA0Z909LOFA,
FA048V9FA0,
L0ZLL0Z9,1
LV80ZLL9,1
L880LO840,1
L48FALO80Z,1
L0L8090Z,1
FA0LOL9LO9FA,
L4LV04VLO,1
LZ84944Z,
VVFAFAZLL,1
L4FAZ40Z9,1
L08FALO8ZLO,1
LZLOZ448FA,
Z0VL000Z,
LZ480ZZFA,1
FA04L0808,
LO0LO49084,
LLOL000LO4,1
FA0LV0094,
L8L44Z84,
FA0VZVFAFAFA,
Z0FAZ9VL4,
L988LOL0LO,1
LL409ZM4,1
LFA844FA00,1
LLOZZM8Z0,1
FA0V0ZL0FA,
L8FAL0004,
FA0L0LOZZM,
LLLOZ44Z0,
900V4LZ0,
L8FA0FALV4,
V889LOFAFA,1
Z0804049,
LO0LOL9044,1
L4FA0ZLO9Z,1
LZ0Z98VZ,1
LFA0LLOVLO4,
80L0FA0LO4,1
LZ04LO4VZ,1
FA0VV0ZLO9,
LFAL9080L,1
FA0V449Z4,
LLO9LO0FAFAFA,1
L44ZLOVZV,
L9408448,1
LV88FAVZV,1
LLOL80V0V,1
L044VLO8FA,1
L9Z0LOLZL,1
LZVV8ZVZ,1
FA040ZVZL,
FA048ZZ0Z,
84VLOV8Z,
900808,
Z0804049,
LLO9FA9LO80,1
LO040ZZV0,1
L08FALO8ZLO,1
FA048VZ9Z,
FA0LOZLO08V,
L9LO90ZLO4,
LV90V9VL,1
L40V9LVZ,1
LLVLZFA0LO,1
LLZMVFA08,1
LZ8VV800,
LV49FA0ZV,
LLOV0ZLOZ9,
FA0VZ0VV9,
FA0490884,
LZLO8VLO,
L9ZZLV4L,
L8V0088Z,
LV084FAZ9,
V04FAFALO0LO,1
FA0VFALO4V0,
V008V00LO,
LLO0VV84L,
9004VV4LO,
L9FALO98ZFA,
800004V8,
L908VLFA4,1
L80FA4VL0,1
FA0FAZ0VFA0,
ZVZ8V890,1
FA048984L,
LVFA9FA0LOL,1
L44488V8,1
FA04LO94L9,
LFALOZLOFAL4,
8ZFA844V,1
LO04FAFA4Z0,1
LZ008494,1
L840008FA,1
LZ0LO4V48,1
LO0ZLOFA4ZZ,
L9LO9Z9Z0,
LZM8LO984,1
9000LOV,
L9LZ4VLLO,
LVZ0894L,
L0VLO0Z9LO,
LLOFA40FA40,1
LZ00V4V8,1
LVZ0L0V0,
L40Z0L98,1
90084FA09,
LO0ZV4LO00,
LVL8ZV80,1
L90FA0ZM9,1
L00VL880,1
LLL08LO04,1
900V48Z8,
LVLOFA8LO09,1
L8VV9L4Z,
90LFA8LOL9,
LZ008494,1
LVV048LLO,1
LVL8L000,1
L894FALO,1
V0FAFALO90,1
L8Z48LO9L,1
LLO0V0LO94,
FA0ZL444Z,
L04009L0,1
FA0ZFA4004,
LVZZM0L0,1
9009LO4,
LLOLZFA9LOL,1
L9LOV8V8LO,1
LZV0FAZFAFA,
80FA0FAFA40,1
80090LOLZ,1
Z00V9ZFALO,1
LLO409880,1
L4Z0FALO0V,
LLOV48848,1
LFA0404Z0,1
L04FA0FA0FA,
LZMLOL80LO,1
900FAFA90L,
L400VVFA0,
LZVZ0948,1
FA0449VZL,
LZZLOFA0ZZ,1
900VZ890,
LLO40ZFAV0,1
V0L004VV,1
L8FA0FALV4,
900FA8LOL8,
FA09ZZVL8,
FA0LO0Z4VLO,
LLO0Z900V,1
LFALOZLOFAL4,
LVL0FA04L,
FA0V8ZM00,
LV8FA8VZ8,1
LL8FA0L09,1
LFAZ0ZZZFA,1
LV8LO4808,1
9000FALZ0,
44098LOFA,1
L4V9L04L,1
FA0LOZZ0L8,
LV4800ZM,1
LLO9L4Z9L,1
Z0FA090FA4,
LZL840LLO,1
LO0ZV40VFA,
L8LOZLO090,
FA0LOFAVZ4FA,
LZ9ZLOZ9L,1
L8L0L80LO,
LLO8LO0FAFAFA,1
Z08Z9VLOFA,
FA040Z4LO8,
LLO9089VL,
LLOVV0494,1
L9ZFAV088,
90LZLZ00,
LLO8004,1
L9000V0FA,1
L4LO08VFAZ,
LVZ0LO0LO0,
L4V0Z80Z,1
L940FAZ,
LV90FAZLO9,1
L8FALOVLO09,1
LFA4V4V,1
L90L08FALO,1
L04FA0FA0FA,
LZLO80VFA0,1
FA0FA9LOVLFA,
L44LZ08V,1
LZZLFALFA0,1
900V0Z44,
L0VV0FALO9,
FA0VZ00V8,
LZVLOZFA44,1
L9489LO80,1
V0VLLO9FAL,1
LFAFA94L4V,1
80L9FA004,
L0804VL0,1
LVFA4LLO,1
80LVZ084,1
LO04L48VLO,
L8944VZLO,1
L489ZLO40,
L84L98FA4,1
L80Z8LL0,1
LZLOLLOFALOFA,1
FA048LO49V,
LV4Z04LFA,1
L049VL0FA,
LO0Z9FAFALZ,1
L840ZFA4FA,1
LV400L,1
L904FA094,1
LZVFA0LO0FA,
LLOZL4VZV,1
LLOFA04LO,
89LO9084,
LLO8FAZFAVFA,1
L80L848Z,1
LLO0Z8400,1
L0FALOZ0Z9,1
LVZZM0L0,1
L4FAZ40Z9,1
L8L8ZZ40,1
L9L08FALOFA,1
L494FA04Z,1
V00LOFAZ0LO,1
800ZV00,1
LVLVLFA9FA,1
FA0ZZ9L48,
LVZ0V0ZLO,1
LZ9FAVLFAZ,1
L8L4L004,1
LFAFA94L4V,1
LLO0FA98L8,1
LLOZFAFA0,
L84FA9LV4,
LFAFA9L8,
L4LO4FA8FAZ,1
LZVFA0LO0FA,
LLOFA0L0LLO,1
L8FALOVLO09,1
L0ZLL0Z9,1
LZML0V80,1
9LO09L4L,
LV0LZVL9,1
FA048040V,
LVLFAFA9ZM,
LFA8FA0008,1
L80Z9VLO4,
L88LOLFA89,1
LFALO0089LO,
L9VFAZ4V8,1
LLO00LO8FALO,1
L9L844,
LV4800ZM,1
L80LLO9LOV,
L8880VLL,
FA040VLOFA4,
LLOFA0049FA,1
LV9LOLL90,1
L8VLO8ZLOFA,
LZ4LVVLFA,1
L9V04FA40,
LLO0ZVVFA0,1
LFAZ400LZ,1
FA0Z88980,
L9FA0VZZFA,1
L00L08LOFA,1
LFA4L0FA80,
FA0444LZ4,
LV4408Z8,1
LLO0LOV400,1
L09LO4004,1
FA0LO48FAV9,
L4FA09ZZV,
LFAFA9VL8LO,1
LZFAZVVL9,1
LLVVFAZ9Z,1
L9L8L88LO,1
900FA0884,
80L8Z4FALO,
LZM80LOVZ,1
L908080LO,1
L90FA408L,1
L9LO00L8FA,1
L440LVFA0,1
LZZ804LOL,1
LLOV048FA9,1
LLO0Z900V,1
LLOFA0L0LLO,1
LL0Z808LO,
LL00V0Z0,
LO0ZFA09LO8,1
L9FA00VLOV,
80FA0FAFA40,1
L8FALVZ84,1
FA0LVFAVLOFA,
LZFA9LZL0,1
L404008LO,1
LLOV800FA8,
FA0LOL0VLO4,
L8ZLOFAFA4LO,1
90VLOL8FA,1
90L48VFA8,
L9VFAFALO89,1
Z0LOVFA0FA8,1
LZ00ZM0Z,1
L9Z9Z0,
L8FAFA0LLOFA,
LO0L800FA0,1
LZMLOV9L0,1
LZVVLOV00,1
LZ00LOLZFA,1
LLOV048FA9,1
800ZV00,1
LVZLZLO40,1
ZZFALO000V,
LFA0404Z0,1
LLO0L0FAZ0,
LLOV8FAZL9,1
LV9Z9FA84,
L880FA4L9,1
L4LOZFA040,1
L9VFAFA9V0,
L8LOL4VVLO,
Z048ZL,1
L84FA00V0,1
LV9ZMFA98,1
LV88V844,1
LLOVV0494,1
Z000FA888,1
LLO8948V9,1
L4ZFAL0V8,1
8ZMV4,
L49LO9FAFA4,1
LLO8948V9,1
L9LLO8VZ0,1
900LOFA0LL,
LZ9VFAFAFALO,
LLOFAL0LO04,1
90044FA9Z,
LZMLO8V0V,1
LVLFAL000,1
LFAFA4L080,1
L80L848Z,1
9004FAL89,
Z004LOZZ0,1
LFA44V48L,
LLOFA009Z0,1
L9VLO94ZLO,1
L94L9L88,1
FA0Z4ZZFAL,
9008LOVZZ,
LV80ZLL9,1
L0000LZFA,1
LL800LLFA,1
LO0ZZ4V88,1
LZVLOVFA84,1
V0080LOVFA,1
L000V9FAFA,1
L4ZFA9Z04,1
LVFAZ8VZM,1
90LZZM0LO,
L9FAFA9VZ8,1
L80ZLO08Z,1
L9LZLZ8FA,
LZ89FA4VFA,1
LVLFAVVLZ,1
L400LO00LO,
L4Z00VL8,1
L4LO84988,
L840ZFA4FA,1
Z09LV8LFA,
Z00V09VFA,1
988V49LO,1
9FA4L808,1
LLO4Z0L04,
LZ00409FA,
FA0LOZFAV9Z,
LLO04LZ,1
LZ0FA4V49,1
LFALVV0FAFA,
L4LLLO89Z,1
L880ZMFA4,1
FA0FA8V0FAV,
FA0VZVFAFAFA,
LV4000,1
LZV49VVLO,1
FA0488Z8Z,
LOFA0FAV9,1
LV08V0Z0,1
L9VLOV808,1
LFA4ZZL00,
LO049004FA,1
L9090VZLO,
FA0FAL0000,
8ZFA844V,1
80LZMZZM,1
L9LOFA04V8,1
LZMLOV9L0,1
LV80ZLL9,1
LVVL008L,
LZZ844V0,1
LLO0Z98LO0,1
FA0ZV89LO4,
LLOZ4ZMLO9,1
LZ0VFAV04,1
LLO00ZFA89,
LO0LOLLOZZ0,
L88Z0LFAL,1
L8FAFAFA084,
L80FA0LZ9,1
LL00V0Z0,
LLO9FAVL80,1
LLOV0Z9LO9,1
Z00448FA0,1
LL8FA0L09,1
LO0LO0LLO09,
LFA808900,
ZZ80FAZ9FA,1
80LVZ084,1
LLOL80V0V,1
L80FAV0,1
Z0LOVFA0FA8,1
L48FA9LOL8,1
L4LLV9VZ,1
LFALO0V09LO,
LLO08ZZZZ,1
L84Z9Z9V,
900LO8V0,1
FA0VLOZL0Z,
LLOZV9V8V,1
LZFA4Z890,1
FA0LO080FA0,
L9L0FALV0,1
L8FA0ZFA0LO,1
L8LOFA04ZFA,1
L8LZV8LLO,
LFAV0ZVLOV,1
LO0VFA90FA0,1
L900L0ZZ,1
900V0004,
FA0ZL00,
V089Z090,
L894FALO,1
L484LOFA0Z,1
L4FALO4048,1
L804V9ZV,
FA0VLO9LZ4,
LFA0LOLLV4,1
LLOVZ8Z4Z,1
LL0LOL94Z,1
L9LZLZ8FA,
FA044FAZFA0,
L800FA0FA4,
LV09FA984,1
L84FA9LV4,
LVLLV4L8,1
L80FAFA0FA0,1
LVVVFAVZLO,1
LFA084FA4LO,1
L84LO88LO8,1
LV0LFALO8V,1
V08400FAV,1
L4L0FAFA0L,1
L404008LO,1
8FA909LO0,1
V08400FAV,1
L8V0088Z,
LZLOZ448FA,
LZFAV48LO9,1
LZM80LOVZ,1
LV90FA40V,1
LFAZLOL4ZV,1
L980Z04FA,1
L8VZ98V4,1
L9LOZ808L,1
LZMFA8L,1
LV09FALO0L,
LLO8VZL4FA,1
900FA9ZZFA,
LZ409V0FA,1
90LO0FALOZ,1
FA0ZZ9L48,
L00LO8FA,1
L9LO40L48,
FA04VFALO80,
L8L0LLOVL,1
LLO8FALOFA0,1
L8L09FA8V,1
LL80L00LO,1
FA0FAL4FAV0,
L400VVFA0,
VLOFA8VFALO,1
80LLO4Z0L,1
LLOZ00LO0L,
L4LVLOLVLO,1
LV848ZVLO,
LLO9089VL,
LL800LLFA,1
FA0ZFAV498,
L008LLVLO,1
LV08ZLLO9,1
FA0440L8L,
LV9Z0Z,1
LLO08ZLZ4,1
V0ZM84L0,1
LV804VZ0,1
ZZLLOZ90L,1
90LO0FALOZ,1
L00V90LV,1
LLOFA0L0LLO,1
L4V00ZLV,1
L0V00L40,
L80FA0V9LO,
LZV84ZLOV,1
L9FALLOFALO0,1
FA0V44L,
L4FA0L094,1
LVLFAL000,1
ZZ0VLO989,1
FA04FAL0VV,
L4L9Z0ZFA,1
FA0LO0LOL8V,
LO0FA8FA0FA0,1
VLOFA8VFALO,1
L0LO0FAZZ0,1
LL48040V,1
L08894LZ,1
LZ8890ZV,1
FA0Z84084,
LO0Z9FAFALZ,1
ZVZMLO8LZ,1
LZ8FAV0V4,1
L9V94FA90,1
Z84Z,1
L0FALOZ0Z9,1
L84040L0,1
900ZZFAFA9,
L80048FAV,1
LZVLOZFA44,1
LV0ZL890,1
L40Z9L00,1
9004L089,
FA04L4LOZV,
LV9Z0Z,1
L00FA9L0Z,1
L9FA00040,
FA0LO8000Z,
LZV9LOFA8LO,1
V00Z9L0Z,1
L8V0088Z,
9LOZ0490,1
LZVLOZVV8,1
LV9ZLO04LO,
L9ZZZZZ4,1
L8LVZFAL8,1
L49FA0FAFA0,1
L90844,
LV4800ZM,1
LLO80LFA0L,1
VLO0FA9FAL,1
L9LO0L48L,
L9VFAFA9V0,
LV09FALO0L,
LLOL9ZL04,
LLO490L09,1
900LL4FA0,
LVFA0Z89LO,1
L880L80L,
LLO0LOVLO8Z,1
FA0Z00090,
V04FALO0FAV,1
FA04L44ZFA,
FA0449VZL,
L409FALLO4,
L00V98VV,1
L849LOLZ0,1
LZL80LO00,1
LZZ844V0,1
FA04L4LOZV,
L4V9L04L,1
9004040Z,
LV4Z0LO9LO,1
LLOLLL44V,1
FA048V9FA0,
LZ9LOLLFAL,
LV40LLOZV,1
FA0Z0004FA,
LO00004LV,
V0LLO89LO0,1
L900L0ZZ,1
L8940LOLL,1
ZZ4LO8004,1
L8VVFA98L,
L80ZL9LO0,1
FA0400980,
9000440LO,
LFAV80ZFA8,
L800FALLOV,
FA04FA488FA,
LO0ZZV890,1
L090800LO,
V0ZLOFA8LO4,1
Z009L8LOZ,1
LVL0FAZ9FA,1
L49V4VFAL,1
L90L4FA0Z,
LV84LZMLO,
84VLOVV9,
FA0FALO9490,
9008LOVZZ,
90L80L00,
L9090VZLO,
L84L0440,1
FA04000VLO,
FA0V4LOVFAV,
9498V0V,
9000LVFAL,
LLOL04FAV0,1
L90FA044FA,1
LVZ8LOL8V,1
V800ZL4,1
L9Z00LFAZ,
L4L8009Z,
FA0ZFA80LOL,
L8089V0Z,1
LV4LFAV8FA,
LO0ZLLOVL4,
9000V804,
ZZ0Z4VLO8,
LVVLO8V80,1
LZ9FAVLFAZ,1
L88LOLFA89,1
LV88V844,1
L090800LO,
L904ZZL9,1
L8FA4FAZZL,1
LL4ZZ0Z8,
FA0Z4049L,
FA0ZFAFA90V,
LZ9LOFA4,1
L80FAFA0FA0,1
L0LOLL9FALO,1
LO0VFA90FA0,1
LV409V,1
L40000Z4,1
LZVV8ZVZ,1
L09LO0FALV,1
L8FAFAFA084,
900LLVLO9,
L0VV0FALO9,
LO0L800FA0,1
FA0Z89004,
LLVV00Z0,1
LZ08V0L0,1
LVLO84FAV8,1
LL8FA0L09,1
LZ08FAFA44,1
900VZM0Z,
V09LLOFAFAL,1
L49LLZ84,1
9ZVZLO,
84VLOV8Z,
L9ZMFAZ80,1
L8LOFAVLLO9,
LLOV09L,
L8L8ZZ40,1
LV4408Z8,1
90084FA09,
LZ4L0Z00,
LLO08ZLZ4,1
LLOL40FA,
LFAZM90LFA,
L90480LLO,
L0ZLO48,1
L9LO0L48L,
LL4V4ZFAZ,
FA04LLO4V0,
LZ9V90LO0,
800480VLO,1
LV40LLOZV,1
FA0Z88980,
V0LO9LLOV0,1
Z04Z0009,1
9V894FALO,1
LLLO4LLLFA,1
LLOLFALOZ40,
LVFAZ8VZM,1
LFAFA4L080,1
L9Z0V9FA4,
LVZFAZ44L,
L80Z9480,1
LLO4VLO9FALO,
LLV0FA84L,1
FA0FA8Z409,
LV900800,1
L94V4FA0L,1
LL04LOL84,1
LLOZ0400LO,
LZML0Z80,1
L8V8VFALOFA,1
LLOZV448FA,1
LFA0FALFA80,1
L0Z0ZFA48,
9000V04FA,
L8LOZZ8L9,1
LVFAFAFALV8,1
LFA0404ZFA,1
LVZMV9Z0,1
LV9ZMFA98,1
900ZMLOZLO,
L4ZL8L89,1
ZZ0Z4VLO8,
V008Z09V,1
V0Z8ZFAL,1
9009FA04L,
L44ZZ0LO9,
LFA4V4V,1
900040LV,
L880VLO4Z,
L98Z0L0LO,1
LL09Z94L,
L4FA009FA0,1
LLO0LZ9LOZ,1
FA08LZZ4FA,
LLLLO40VZ,1
L90ZV90L,
FA0FA904,
V0LOFA00FA9,1
LZLOLLO4FA0,1
LFA900904,1
Z084FA9FA8,1
Z084FA9FA8,1
LZ9L8L8L,1
LLO4FAZL0FA,1
V000LV90,
L8LO8LVVL,1
FA0LOVZZVFA,
ZZLO09LO44,1
LV9094FALO,
8V044ZFA,1
LLOZLFALLO0,1
FA0V00LOL0,
FA04LO80LO4,
LLO0Z0FALO0,1
LZ948080,1
LLZVFAZZM,1
ZZLO04VFA8,
LV09FALO0L,
LLOLZV0LO0,1
FA0LO0LFA0FA,
LZ84944Z,
FA0V48ZZ0,
LL4Z40FA0,1
LLZLO4909,1
LVLOV8900,1
90L0044Z,
FA0ZLO0LOL9,
FA0LOZ0Z04,
FA0449FALFA,
L444L00V,1
90044FA9Z,
V0LVLOV40,1
LL8LOFAZVLO,
L9VLOV808,1
L4L0VFAZ4,1
L900ZM04,1
FA0ZV9ZL8,
L40ZZZZ9,1
L00VLO0,
L94Z4VFALO,1
LV0LZ08L,1
L909V9LOL,
LLO00FAL89,1
904V90Z,1
LO04FA098L,
LO049004FA,1
LO0VLO04LO0,
LFA0LOLLV4,1
LO0LOVLO00FA,
LV9LOLL90,1
V0490FAL4,
LFAVZ0V8FA,1
LVLVFAL80,1
FA0LOFA9008,
LL0VLL,1
LLO000LO0L,1
LLOLZFALOZV,1
L0FA0Z0LO8,1
L940FAZ,
LZ9LZ98V,
LZV88FA89,1
L49408ZFA,1
LLLLLOL00,1
