ID,REINO
Z0ZZLO480,#N/D
L840LOLLLO,HOARE
LV0098LO9,HOARE
V0LV8908,#N/D
ZZ0ZLOFA0FA,NULL
LLOZFAFA0,#N/D
L8LOLL8LO0,REACH
V0LOZLO08FA,NORTH
900FA08LO9,#N/D
L8FA89FA4Z,RIVERLANDS-2
L98V90LOL,DORNE-1
LVVLFAL0LO,STORMLANDS-2
Z080ZZ0LO,#N/D
LV9FALO4L0,DORNE-1
LZ0489ZM,RIVERLANDS-1
Z0LOL4LZ4,DORNE-3
L9FAFAV089,#N/D
FA00V9VFAZ,RIVERLANDS-1
L4Z840LO8,IRONISLADS
FA080ZLL4,#N/D
LO0ZMFA00Z,REACH
L0ZZMLZV,STORMLANDS-1
LFALOV4ZLO4,#N/D
LFA4LO8LOVL,HOARE
L8FAL9Z40,#N/D
Z0LZFA0LOV,DORNE-3
LLO0V94FAFA,HOARE
ZZ4LVV9V,NULL
LZVVL08V,HOARE
8LO89FAV9,DORNE-1
LVVVFAVZLO,STORMLANDS-1
L4FALO8VZ9,HOARE
80L0ZM9FA,NULL
L90L9Z0Z,IRONISLADS
L9V44L08,DORNE-3
V8894LL,DORNE-1
FA044FALO89,#N/D
FA0LOL0VLO4,#N/D
L89VZ40L,RIVERLANDS-2
L00VLO0,#N/D
LV89VZ44,DORNE- 2
L904V4V4,RIVERLANDS-2
FA00L4LV4,STORMLANDS-2
ZZV4000L,IRONISLADS
LV0094V4,STORMLANDS-1
900V4ZFA,IRONISLADS
L80ZLFA,STORMLANDS-1
LFA0400ZL,IRONISLADS
LVFAVFALO,#N/D
FA000L408,DORNE-3
L00FALO8FA4,DORNE-3
800ZM404,STORMLANDS-1
ZZ4Z8LO80,NORTH
Z000VZFAV,RIVERLANDS-2
FA0ZM900LO,#N/D
LL4ZZ0Z8,#N/D
LVZ40V40,NULL
900Z89LOV,#N/D
L0LLOLFAZ8,RIVERLANDS-1
LO0LO0VLV0,CROWNLANDS
L9V4VZ80,#N/D
L49LZ80L,#N/D
V008Z09V,STARKS
800FA4888,NULL
L94Z0V08,STORMLANDS-1
LLO0400V0,STORMLANDS-1
V0LOFALO4LO,IRONISLADS
LFA4ZMVFA4,DORNE-1
LZVVFA0LLO,DORNE-1
8Z4Z9L,IRONISLADS
L80LOVFA0Z,IRONISLADS
800LO4ZVLO,STORMLANDS-1
L484LO4LLO,CROWNLANDS
LFA408LO9FA,DORNE-1
900980Z4,#N/D
L80400LL,DORNE-1
L9V00Z8Z,STORMLANDS-1
LFAFAVV89FA,HOARE
L8L80LO0FA,CROWNLANDS
L9LOLLO84FA,NULL
L94Z9890,DORNE-1
ZZZFAL880,RIVERLANDS-2
LZLLOZ89V,HOARE
LVLO4V880,#N/D
L9V049LFA,CROWNLANDS
L90Z40LZ,NORTH
LLZZVL09,DORNE-3
80LOLL8L,IRONISLADS
L090L00V,RIVERLANDS-2
V0ZV9090,DORNE-1
LO0ZLOZ9L9,RIVERLANDS-2
V09LOV888,STORMLANDS-2
LL0VLL,STARKS
LLL40908,CROWNLANDS
LLOFA40FA40,RIVERLANDS-2
V4VV0LO4,DORNE-1
LLOFAVLOZ84,DORNE-3
800FA4888,NULL
LFA0LLOVLO4,#N/D
LLO9498LOL,RIVERLANDS-2
LVLFAFAZM9,STORMLANDS-2
L98Z04L0,REACH
4FALO94Z0,HOARE
L8Z0V4FAFA,STORMLANDS-1
L9ZZZZZ4,STORMLANDS-1
Z0VL000Z,#N/D
V04Z0ZZFA,STORMLANDS-2
L4L0088FA,RIVERLANDS-1
FA000989L,HOARE
LLO8LO988V,HOARE
8ZFALOVLFA,HOARE
LO040ZMFA0,NULL
L9LLO00V0,#N/D
L440004L,DORNE-1
L8949LO09,NORTH
ZMZ8FAFA,IRONISLADS
L80V8880,CROWNLANDS
ZZFA8ZLO,HOARE
FA0FA944,#N/D
FA0L9LO40Z,#N/D
Z04FA8LZL,RIVERLANDS-1
FA0FA944,#N/D
FA004LOZ40,DORNE-1
L8090LO09,STORMLANDS-1
L8040044,STORMLANDS-1
8ZFAFA9LO0,IRONISLADS
FA0084FAFA0,#N/D
LO044LO098,AEGON
Z04040V4,RIVERLANDS-1
LO0ZM098V,AEGON
V8LZ904,HOARE
V0LFA944LO,RIVERLANDS-2
L048940LO,STORMLANDS-1
8LO8L0LO0,HOARE
V089L4LZ,REACH
L08ZMZ,RIVERLANDS-1
L80Z0L9V,NORTH
L9V04004,#N/D
LVLFAVVLZ,STARKS
LLO9800,IRONISLADS
Z0FALFAV8FA,DORNE-3
LV00ZZ40,RIVERLANDS-2
L40Z88L9,DORNE-3
FA0ZZ4LZLO,#N/D
V0LO0840,IRONISLADS
V00LZLVFA,RIVERLANDS-2
LVFA0480V,STARKS
L0LOFA0Z8Z,#N/D
8L9V9FA0,DORNE-1
L0949009,IRONISLADS
Z004LOZZ0,DORNE-3
LV490L48,NULL
LFA084LFA0,RIVERLANDS-1
ZZZ4Z0ZV,IRONISLADS
90884LOV,HOARE
LZLVFALO90,REACH
LFAL04V00,NULL
Z008LO0LL,DORNE-3
FA009FA9VLO,#N/D
L9800VV0,NORTH
LZV9LOFA8LO,NULL
VL4V00FA,IRONISLADS
LO00FA9FAVZ,CROWNLANDS
LLOZL0L49,STORMLANDS-1
Z0Z40LOZ4,RIVERLANDS-2
V0FAV040,DORNE-1
LFA0Z4ZFAZ,STORMLANDS-2
FA00FA8V44,NORTH
9V4V4L8,RIVERLANDS-1
L94Z9890,DORNE-1
LLOL0VZ4Z,IRONISLADS
L9V40LOLZ,DORNE-1
L4LO4FA8FAZ,IRONISLADS
90LO08VLO,IRONISLADS
V0ZLV4V0,REACH
LLZL00L4,RIVERLANDS-2
LOFA0FAV9,HOARE
V0LFAZLO8L,DORNE-1
L40LLZZZ,NORTH
4ZMLO08LO,IRONISLADS
ZZFA8Z0VFA,DORNE- 2
LVL8V9FALO,NULL
L9848LZL,DORNE-1
LVZ00004,CROWNLANDS
L4FA88Z4Z,REACH
V00Z88FA4,STORMLANDS-2
V00FAZ9VLO,DORNE-1
LL490VZLO,#N/D
L90LZVLV,DORNE-3
LLO440VVFA,NORTH
L90V804LO,DORNE-1
LLLLO8L04,DORNE-1
LLO8VL0LOV,REACH
8LV4L0Z,HOARE
L8040VZL,DORNE-1
LV984LOVZ,DORNE-1
LV40040LO,#N/D
LL04L4FAV,NULL
L90ZLO4LOZ,IRONISLADS
L84FAFA4,DORNE-1
L494LO0FA9,STARKS
LZ9L8L8L,DORNE-1
L8FALO0ZMFA,REACH
LV88FAVZV,REACH
LLO904LO0L,#N/D
L90FALVLFA,REACH
L08ZLFA0V,HOARE
L00ZFA00LO,RIVERLANDS-1
L0L4ZM00,RIVERLANDS-2
FA0LO080FA0,#N/D
V000ZFAZM,RIVERLANDS-2
L84FA00V0,NORTH
LV009LOFAFA,NORTH
LLV49ZMZ,#N/D
L9L0LO44L,DORNE-1
LL00L8Z0,HOARE
L8LLOZFA0L,#N/D
L8804LO4L,IRONISLADS
L0800ZLO9,#N/D
L940FALO9FA,DORNE- 2
LZLO0ZM98,DORNE-1
L80Z9FALV,DORNE-3
L4089VVLO,STORMLANDS-2
LO0900V9LO,CROWNLANDS
FALLOFA4,DORNE-3
LLO9LZLOZ0,#N/D
Z0490Z8L,RIVERLANDS-1
V0LLV000,RIVERLANDS-2
LZ0L9VLOZ,DORNE-1
LFA44V04LO,#N/D
L94LZ0Z0,#N/D
L8L889L0,HOARE
LVFAZ8Z00,DORNE- 2
9LO44VVL,RIVERLANDS-2
L048940LO,STORMLANDS-1
L80FA49V8,DORNE-3
900480FA4,#N/D
L40Z0084,STORMLANDS-1
L09LOL9Z0,DORNE-1
Z0FAFAFAV0LO,RIVERLANDS-1
L4LVL0Z0,DORNE-1
LV9V0LZ4,#N/D
FA048ZZ0Z,#N/D
V0LV0LOFA9,RIVERLANDS-2
LO0ZMFA00LO,AEGON
LFAL00L00,HOARE
V09LOV888,STORMLANDS-2
LZZ8FA480,DORNE-1
LV9L90V4,IRONISLADS
L80FA9008,IRONISLADS
LLOVFA044Z,IRONISLADS
FA0VZ89ZLO,#N/D
FAFAV4LO,STORMLANDS-1
L88ZZVFA4,DORNE-1
ZVLOZ90L0,#N/D
8V8LLOL4,IRONISLADS
FA0L0V0LLO,#N/D
8ZMFA0LO4,IRONISLADS
LV8FA90L8,DORNE- 2
L9Z09LO40,RIVERLANDS-1
ZVLOFA0FA0LO,HOARE
L0LZM9LO8,DORNE-1
L890Z0,DORNE-1
LLO0LO0LO49,RIVERLANDS-2
L0V84LLO4,DORNE-1
L9444VFA0,HOARE
LLO0FA00ZLO,DORNE-1
L90ZLLFALO,DORNE-1
L9VLOV948,RIVERLANDS-1
FA00V000V,IRONISLADS
LFA8LOZ0FAL,STORMLANDS-1
LLFAV9480,STORMLANDS-1
FA0449FALFA,#N/D
LFAL4L4FAZ,STORMLANDS-2
V0LOZFA904,NORTH
LO0V9FAL98,STARKS
LLO9L0V88,NULL
FA0VV49LO0,#N/D
L8989FAV8,IRONISLADS
L4V8V49V,STARKS
80LLZ4VZ,NULL
LO00FA8V80,CROWNLANDS
L9Z8900Z,HOARE
FA0LFAV8L9,#N/D
L8V8VFALOFA,REACH
LZ0LO980L,STORMLANDS-1
LV9L0FA98,NULL
80040L00,STORMLANDS-1
LLOZ89Z08,DORNE-1
L8VZLFAV4,DORNE-1
Z009VFAL9,DORNE-3
LZ9V840LO,HOARE
LFA890VZ0,STORMLANDS-2
9VLOLLO0Z,RIVERLANDS-1
LFALOZLLO8L,STORMLANDS-2
LZ80LOZZ8,HOARE
LFAFALL90FA,DORNE-1
9FALO00,IRONISLADS
FA008Z9Z4,NORTH
LVVL0LLOZ,NULL
L9LO04V84,RIVERLANDS-1
LLFA4FA9ZM,HOARE
V088ZVFAV,DORNE-1
LLO040044,RIVERLANDS-1
LO0LO48Z0L,AEGON
ZVLOL9L0FA,RIVERLANDS-2
L80LO4FAL4,IRONISLADS
LO0LOFA0ZV4,REACH
900LL4FA0,#N/D
ZZLZ0ZZM,RIVERLANDS-2
L4L0488L,STORMLANDS-1
L90LOLV0Z,CROWNLANDS
890Z0Z8,HOARE
V0008408,DORNE- 2
L8FA84800,DORNE-3
98094LOL,RIVERLANDS-1
V409808,DORNE-1
LZ0VLOFA09,NORTH
LZLOVLV,STORMLANDS-2
VZL009V,HOARE
LFALO4Z0V0,RIVERLANDS-1
LO0ZZLO0,RIVERLANDS-2
LLOFAVZ90FA,IRONISLADS
L0080LZ4,IRONISLADS
Z00ZM004,RIVERLANDS-1
LVFAFAZZLO0,REACH
9V0Z0LOFA,DORNE-3
FA0L49840,#N/D
FA00V0LO04,DORNE-1
L009V9LO0,NORTH
L890FAL0L,RIVERLANDS-1
LLO08ZLZ4,DORNE-1
L80FA0VFA9,STARKS
L0LOFAZ4,REACH
LV0FA0FALO9,STORMLANDS-1
LO8LO89Z0,DORNE-1
L9FAVFA4LO8,IRONISLADS
LLO8909V9,#N/D
L84LO904LO,NULL
LO0ZLOV0VZ,RIVERLANDS-2
L908LO0L4,CROWNLANDS
V0FALO00LZ,DORNE-1
LO0ZM0804,#N/D
L90400L0,NORTH
LVLOFAFA8LOZ,IRONISLADS
LVFA0480V,STARKS
L0ZV4V0,IRONISLADS
V0LOFALVFAZ,NORTH
L080LV04,IRONISLADS
FA0FAZ8L0Z,#N/D
L4V0L0LOFA,IRONISLADS
LZ490ZM0,IRONISLADS
L0V0V0LV,DORNE-1
L8VZLFAV4,DORNE-1
Z0Z8L9LO8,DORNE-3
L08ZZ0FA9,DORNE-1
LZ909FA00,NORTH
80LVV09LO,NULL
ZZ0Z00V0,IRONISLADS
V08V00FA0,REACH
8FA9ZLOZZ,DORNE-1
80LLOZ4L4,NULL
LZ9V0LO8L,NULL
LZ8LOVZ4V,IRONISLADS
LLO48L449,STORMLANDS-1
L8FALO00ZL,NORTH
LLO8V0090,NORTH
Z0Z0V40LO,DORNE-3
V00844L8,STARKS
L00LOL48L,RIVERLANDS-2
L4984ZV0,#N/D
FA040ZLOZ,DORNE-1
L0044FAV0,DORNE-3
L9LO9FA0,IRONISLADS
9004VV4LO,#N/D
LZ0ZFALO8L,#N/D
Z0488ZL0,RIVERLANDS-1
84ZL9Z0,DORNE-1
VL089FA4,IRONISLADS
L0LFAV4LOFA,RIVERLANDS-1
LV90LFA0V,IRONISLADS
900ZLO0LO9,#N/D
L88VLOVFA9,STORMLANDS-1
L00LOVL8L,STORMLANDS-1
ZZLO00V00,NORTH
LO09FA8LOL0,CROWNLANDS
V00Z4FAL8,RIVERLANDS-2
V00L0L40,NORTH
V0488888,REACH
V0V0ZLO4V,STORMLANDS-2
V0LZ9LFA9,RIVERLANDS-2
800Z4489,STARKS
L440LOFA00,CROWNLANDS
L4L90049,CROWNLANDS
LO00LO9L8L,CROWNLANDS
LVLO0FA8V4,RIVERLANDS-1
LZ08908V,HOARE
VL4ZVZ0,DORNE-1
L8LL4LVZ,RIVERLANDS-1
90884LOV,HOARE
LLZL0LOZ9,STORMLANDS-1
LO0LO4VLOFA8,AEGON
LV0Z000Z,HOARE
L8LO0404LO,HOARE
L09V0000,NORTH
LLZMLO0V9,STORMLANDS-1
LL9Z9VFA0,IRONISLADS
L9Z0LOLZL,DORNE-3
L4V4L84LO,STORMLANDS-2
L88LO00LFA,RIVERLANDS-1
LLL0LZ0L,STORMLANDS-1
LVLZFA8LO9,REACH
L8800VL4,HOARE
Z0L0Z44Z,RIVERLANDS-2
V0LZV90LO,RIVERLANDS-2
L0LOFA84,STORMLANDS-1
L0Z9LLO8LO,RIVERLANDS-1
ZZFA8ZM84,RIVERLANDS-2
L9L0V0L0,NORTH
LVFA9LOV44,STORMLANDS-1
L8L9VLVZ,NULL
LFAZ4LOL4V,STORMLANDS-2
V0V0LZ98,NORTH
Z00ZM004,RIVERLANDS-1
LZ9L49ZV,HOARE
900VFA,DORNE-1
LV89LOZ88,RIVERLANDS-2
900V0V9FA,#N/D
9000FAZ8FA,#N/D
VLOFA440FA,HOARE
L4L9Z0ZFA,HOARE
LFA8LOZL49,DORNE-3
ZVLO04FA49,NORTH
LO0ZVL0Z0,REACH
L89FA0FA4Z,STORMLANDS-2
L84L0VL0,DORNE-1
FA0Z0FA0LO8,#N/D
LZ4VVLO94,IRONISLADS
L8ZZ8L,CROWNLANDS
L80L0Z8FA,STARKS
LLO8LOLZZZ,STORMLANDS-2
L8ZFA440LO,REACH
L0FA0ZL4LO,RIVERLANDS-2
L90LOLLO8V,AEGON
Z0ZMZZL0,RIVERLANDS-2
800ZLOLZFA,STORMLANDS-1
VZL009V,HOARE
FA009FA9VLO,#N/D
L0L9FAFA8V,HOARE
90L4V8,#N/D
8LZ94LV,IRONISLADS
ZZLO849LO0,RIVERLANDS-2
LLOFAFAFAFALO8,CROWNLANDS
LL948L94,HOARE
LFAFA49FA94,#N/D
LL4L9VFA0,#N/D
LV9LOLLLL,#N/D
L8FAFAL0FA9,STARKS
LOFA0FAV9,HOARE
ZZV08004,STORMLANDS-2
LO0LZVLO98,CROWNLANDS
L9FA8Z8Z0,DORNE-1
Z089048V,DORNE-3
L90L04ZV,STARKS
Z04ZLO9ZM,RIVERLANDS-1
V08FA0L,REACH
LO0L409FAL,NULL
FA0LLLO04V,#N/D
LVLFAVFAVFA,HOARE
ZZ80FAZ9FA,STORMLANDS-2
Z0L0LO048,DORNE-3
L0Z0FAVFALO,#N/D
L90L40V0,RIVERLANDS-2
FA0ZVL4LV,#N/D
FA00V00,#N/D
LL8L4L84,RIVERLANDS-1
LZ800448,RIVERLANDS-1
L9L9LO4FA0,IRONISLADS
L408ZLOL8,HOARE
ZZ4V090FA,NORTH
LZ0LFA0,RIVERLANDS-1
L880094L,HOARE
L88ZMV04,DORNE-3
L08848,DORNE-1
LFAV9Z4V4,NORTH
84FA94ZZ,DORNE-1
LO0ZZ080FA,DORNE- 2
L90ZFA0,IRONISLADS
LZ0ZFALO8L,#N/D
L9VZ0VZV,STARKS
FA0L94L04,#N/D
L809L480,REACH
LLO890Z9FA,RIVERLANDS-2
LZZZ0Z40,IRONISLADS
LV9ZVV4FA,REACH
LLOFALOFALLLO,CROWNLANDS
L9VFA000V,STARKS
L084V8LOV,IRONISLADS
LFAVV0FA40,STORMLANDS-2
LO0LO084,CROWNLANDS
L0LV9L00,DORNE-1
LLO940090,HOARE
LFAZVL9LO4,RIVERLANDS-2
LLO9LOVLO9Z,HOARE
L9V00404,DORNE-1
FA00L8VL0,HOARE
LO04VFAV4V,AEGON
LLOZ90FA9FA,#N/D
V0FAV849Z,IRONISLADS
L4VLO8ZLL,DORNE-1
L9L9840V,DORNE-3
L409FAZ4LO,RIVERLANDS-1
L8L0L488,HOARE
V0FAL98Z,IRONISLADS
L494VLV0,DORNE-1
FA000Z8,IRONISLADS
L9LO44890,RIVERLANDS-2
LFAFA4L080,HOARE
LV4FA80VL,#N/D
L08FAV84V,CROWNLANDS
ZVZFALO0LOL,NULL
L8L4Z09FA,NULL
LO04FAL0,DORNE- 2
LLOVZ0LOFA4,STORMLANDS-2
LV00V80LO,STORMLANDS-2
L9L0FA4Z8,DORNE-1
LZVLO40VV,NULL
LLO9800,IRONISLADS
LLZZ09V9,DORNE-3
V008L0,NULL
V0LO9Z0FA4,NORTH
ZZFAZVZ0L,#N/D
LFALOVL9Z0,DORNE-3
L8Z4FAZ4Z,DORNE- 2
FA004FAVFALO,STARKS
LV0FAVFAZFA,DORNE-3
L0V0V0LV,DORNE-1
90LFA9FALO0,#N/D
LZ9LV400,#N/D
8004Z090,#N/D
LL494FALLO,STARKS
L09L40ZZ,CROWNLANDS
L000V0FAL,NORTH
V00Z800L,#N/D
LZLOVVLOFAV,NORTH
L8048400,DORNE-1
8040FA0V,HOARE
L0444800,DORNE-1
L8V900LV,DORNE-1
FA0LO9V044,#N/D
ZVLO48800,RIVERLANDS-2
L9LO0LLO08,DORNE-1
L89004LOZ,RIVERLANDS-2
Z0ZMZZL0,RIVERLANDS-2
LV9LOZ00LO,STORMLANDS-1
L0L0FAFA09,STORMLANDS-1
L9FA8ZV49,HOARE
9000V0FA4,RIVERLANDS-1
LL490VZLO,#N/D
Z04LOL48Z,#N/D
L8LO448L0,REACH
LV8FA80LZ,STORMLANDS-1
L0ZM9L4FA,DORNE-1
L84LO0800,AEGON
L9Z0LOLZL,DORNE-3
LO04FAL888,DORNE- 2
V49FA0,DORNE-3
L90LO0L90,DORNE-1
V09FA0V94,REACH
LLOZZL90FA,IRONISLADS
890V0FAFA,DORNE-1
LZL488,NULL
ZZV84L89,NORTH
L908FA0LOV,NORTH
L48V48LV,STORMLANDS-1
LLOV4FAL4LO,RIVERLANDS-1
L80LO80FA0,STORMLANDS-2
LFALOV084FA,RIVERLANDS-1
LLZZ09V9,DORNE-3
LO0Z9FAVZFA,DORNE- 2
FA00ZLFAV8,#N/D
L88004FA8,DORNE-1
V04VFAZZ,HOARE
LV90FA40V,RIVERLANDS-1
FA000FALOL4,RIVERLANDS-1
LO0FA8Z490,CROWNLANDS
V8Z08FA0,HOARE
LZZ4ZM00,IRONISLADS
LO009040V,CROWNLANDS
L840LOLLLO,HOARE
L0L490LO0,RIVERLANDS-2
LLLFA00LL,RIVERLANDS-2
8000Z80,DORNE-1
L0V4FAVVL,IRONISLADS
Z0890V98,DORNE-3
LO0LOZ8ZZ0,AEGON
L8000908,IRONISLADS
VVFAL889,HOARE
L0FALVZ4Z,RIVERLANDS-1
84FA0008,HOARE
LLOZLOZ8ZFA,IRONISLADS
LVL90ZL0,REACH
LLOV4LV4Z,DORNE-1
LO0LO00090,CROWNLANDS
LZ8LOVZ4V,IRONISLADS
L8484908,HOARE
800040L0,NULL
V0L008LL,RIVERLANDS-2
ZZ0V0FAFALO,CROWNLANDS
L008LLVLO,RIVERLANDS-1
L8ZM09LOL,CROWNLANDS
LL0FAZLOV0,STARKS
LO04LV9Z0,DORNE- 2
Z008LO0LL,DORNE-3
LO0L4FAZ,NULL
LO040000FA,NULL
L400LO00LO,#N/D
L0FALOL8ZFA,STORMLANDS-1
LZFAZZZ0L,STORMLANDS-1
LLOLFAZM94,NULL
LO0ZMFA904,AEGON
L808980Z,DORNE-3
VV9890L,IRONISLADS
8000LO448,NULL
900LOFA8LFA,#N/D
LV89FA8FA0,STORMLANDS-1
FA04LO9ZMFA,#N/D
LZMFAVVFA0,REACH
FA00ZV009,RIVERLANDS-1
LLL000ZL,HOARE
LV8LLLZM,RIVERLANDS-1
Z0VZ004LO,RIVERLANDS-1
VLZMFA09,IRONISLADS
Z0LVZ9L4,RIVERLANDS-2
ZZLLLLO9V,NORTH
LLOL0LO00L,CROWNLANDS
LV0LFALO8V,STORMLANDS-2
LO0LO0FA949,CROWNLANDS
V0ZVFA8VFA,HOARE
L90FA0LO0V,#N/D
LO04LOVZ0V,CROWNLANDS
L9444VFA0,HOARE
LFALOFA04ZL,STARKS
L800V80LO,STORMLANDS-1
LO00LOFAL04,CROWNLANDS
9LOZ0490,HOARE
L9LOZ8VZ0,CROWNLANDS
FA0LO4LOFAV,DORNE-1
8009FA9L4,STORMLANDS-1
L8098ZZ9,NORTH
V08Z400,HOARE
L8ZLOZLO,STARKS
L04LOZ098,STORMLANDS-2
9498V0V,#N/D
V0LOZFALO0FA,NORTH
LO04LO4L9V,CROWNLANDS
L984L840,NORTH
L900880LO,STORMLANDS-1
L840LO40FA,IRONISLADS
L48ZZFALOZ,HOARE
L8LVLO944,STORMLANDS-2
LL9Z9VFA0,IRONISLADS
LFAFA8LO4LFA,CROWNLANDS
V000FA0LO0,RIVERLANDS-2
ZZZ000VZ,IRONISLADS
L8FA09L4FA,CROWNLANDS
L9L8LLO4LO,#N/D
L8VLO049V,STORMLANDS-1
LVFAFA8Z00,#N/D
V0V400LLO,STORMLANDS-2
VLO090Z0,DORNE-1
LVL4VVLLO,RIVERLANDS-2
LLOLFAZ48Z,NORTH
L4ZL0080,HOARE
800FAVL00,STORMLANDS-1
LLO00FA9V4,#N/D
L8ZZLO4ZL,DORNE-3
LFA4VFAFAV4,HOARE
LLO8LO0FAFAFA,DORNE-1
L40FA0090,HOARE
L4LO80V4Z,DORNE-3
FA0LO84VFAV,#N/D
900FA00LL,#N/D
L9Z0LO9LOV,#N/D
L9V940ZM,NORTH
ZZ0ZV044,NORTH
L89LO8FAFA4,NORTH
L90ZMV4Z,HOARE
ZZ80940Z,NORTH
L904VL0L,RIVERLANDS-2
L4Z49L90,IRONISLADS
LLFALOZ90L,STORMLANDS-1
LFALO4LO4V4,STORMLANDS-1
VL0VL0V,HOARE
L4ZFALOV4LO,STORMLANDS-1
L0009ZLL,STORMLANDS-1
LO0ZL88Z0,DORNE- 2
L9V4909V,HOARE
LVVLO04Z8,IRONISLADS
V08FALFA9LO,REACH
L8Z090,STARKS
L9VV00Z4,STORMLANDS-1
9LO0VFA00,HOARE
L888LOVLLO,HOARE
LZZZ0Z40,IRONISLADS
LV4Z0V44,HOARE
LVZMV9Z0,RIVERLANDS-2
L8FAFAFA0LFA,STORMLANDS-1
L8ZV89L9,#N/D
L00ZLO0LOV,RIVERLANDS-1
FA040ZLOZ,DORNE-1
LLO0ZV4VL,STORMLANDS-1
LFALZZFAZM,#N/D
LFAL4ZLO,IRONISLADS
FA0VV,DORNE-1
LO044LO0LLO,AEGON
LLV98FA8V,STORMLANDS-1
LL0800ZM,STORMLANDS-1
VV4VV80,IRONISLADS
Z004ZFAZZ,STORMLANDS-2
L0Z08LVZ,HOARE
LLOZVLO000,HOARE
L0VLOL090,STORMLANDS-1
L8Z90L80,RIVERLANDS-2
LO0LOZ0LLOFA,AEGON
LZLLV90FA,STORMLANDS-1
L9LL84L4,DORNE-3
LLOVV40,STORMLANDS-1
L000ZFA08,DORNE-1
LLZLO0V48,RIVERLANDS-1
LFA8980FA0,HOARE
LLO4VV0L4,STORMLANDS-1
V08L8LLO9,REACH
9LOFALVFA4,RIVERLANDS-1
V08L90L9,REACH
L804LLO8Z,HOARE
LVZM04Z9,STORMLANDS-1
LLVLOFA0VFA,CROWNLANDS
V0FA080L0,DORNE-1
L09LO,STORMLANDS-2
LV8048FA8,CROWNLANDS
LLO8VZL4FA,IRONISLADS
Z0V8LVFA8,RIVERLANDS-2
L9Z84ZLLO,STARKS
LLOFA480Z9,CROWNLANDS
9094LOL8,IRONISLADS
L90LOLLO8V,AEGON
9LO90ZV8,HOARE
V08V494,HOARE
L800LOFA0FA,DORNE-3
LVLFALOV,HOARE
L8LZ48FAFA,STORMLANDS-1
L0ZZVFA8L,IRONISLADS
L98ZLLO90,IRONISLADS
LFAFAFA9LV0,IRONISLADS
9ZL480FA,DORNE-3
V049VFA80,REACH
LZL4LO0,REACH
V0LOFA00FA9,NORTH
9LO8849FA,DORNE-3
L4ZLLOZLZ,STORMLANDS-1
LO008VZ04,CROWNLANDS
L84VL008,STORMLANDS-1
L8FAFA8V9LO,DORNE-1
804488FA,IRONISLADS
890V0FAFA,DORNE-1
LZ8008,HOARE
8L8V4,HOARE
L4ZZ0Z4L,STORMLANDS-2
LZZ8FA480,DORNE-1
L400FAVZL,HOARE
LO004L94FA,CROWNLANDS
LLO9FAL4LLO,STORMLANDS-2
LO04809VFA,CROWNLANDS
LLOL9VFA04,STORMLANDS-2
L08ZMZ,RIVERLANDS-1
V04Z0ZZFA,STORMLANDS-2
L9004V8V,#N/D
L8ZZ0FA0Z,DORNE- 2
LVLO9VFA88,DORNE-3
L840ZV90,HOARE
L009FA0VLO,IRONISLADS
894L00L,DORNE-1
LVVZ44LV,NORTH
8LFA4VFA0,IRONISLADS
L9LO880V9,IRONISLADS
LO04FAL888,DORNE- 2
VL44LFA0,DORNE-1
L40ZVLO,RIVERLANDS-1
L88LL4Z9,DORNE-1
L9LO00LOZ,DORNE-1
900V0Z44,#N/D
V0ZLV4V0,REACH
ZZ0V0ZFA0,NORTH
L0094LFAZ,IRONISLADS
LO0Z4889FA,DORNE- 2
Z0FA0V8FA0,RIVERLANDS-2
V000Z008,RIVERLANDS-2
L9Z0Z080,IRONISLADS
LZ0V0Z0V,STORMLANDS-1
L000V0FAL,NORTH
Z040409LO,RIVERLANDS-1
ZVLO04FA49,NORTH
L009V4LZ,HOARE
LZLVZLFA8,IRONISLADS
L0848Z40,STORMLANDS-2
L98V0LOL8,IRONISLADS
LFA40FA400,HOARE
L0VZL494,STARKS
V00FA98FAL,DORNE-1
900FAFA0L0,#N/D
V000FA0VV,DORNE- 2
LVFA0LFA0V,IRONISLADS
V0V9LOZVL,NORTH
LLLVZMFA8,HOARE
V04V09ZFA,REACH
L9LOFALZM9,IRONISLADS
L9LZLO490,DORNE-1
L404ZM4Z,DORNE-1
8004V0V0,#N/D
LZLO0498LO,CROWNLANDS
LZFA0LOV,NORTH
LO09LO49V0,CROWNLANDS
LZFA4Z890,STORMLANDS-1
L9LO0V909,NORTH
L0FA00V9L,IRONISLADS
L8FAZLO0L4,STORMLANDS-2
L4LV0V0FA,DORNE-1
LVZ4Z8LV,NORTH
8440FA0V,HOARE
ZZZMV8Z0,NORTH
LFA089FAV0,STORMLANDS-1
L494FA40FA,DORNE-1
L80LO80FA0,STORMLANDS-2
L94940LFA,HOARE
848LLOLZ,HOARE
L40Z08Z8,NORTH
L9FA0ZL8FA,STARKS
L9LOLFALOV4,STORMLANDS-1
L80LOZ04Z,STORMLANDS-1
L9LO0FAVZZ,DORNE-1
LO8V889V,HOARE
LO04LO0LOLFA,CROWNLANDS
FAFA8LO08Z,HOARE
L8LOL4ZLO0,RIVERLANDS-2
L8940848,CROWNLANDS
L80FAV88V,STORMLANDS-1
V9FA88LO8,HOARE
LO04LOFA890,CROWNLANDS
Z0V9ZL0L,DORNE-3
LLO0LFALO0FA,DORNE-1
Z0Z94Z0Z,DORNE-3
